date,Region_1_Store_1,Region_1_Store_10,Region_1_Store_11,Region_1_Store_12,Region_1_Store_13,Region_1_Store_14,Region_1_Store_15,Region_1_Store_16,Region_1_Store_17,Region_1_Store_18,Region_1_Store_19,Region_1_Store_2,Region_1_Store_20,Region_1_Store_3,Region_1_Store_4,Region_1_Store_5,Region_1_Store_6,Region_1_Store_7,Region_1_Store_8,Region_1_Store_9,Region_2_Store_1,Region_2_Store_10,Region_2_Store_11,Region_2_Store_12,Region_2_Store_13,Region_2_Store_14,Region_2_Store_15,Region_2_Store_16,Region_2_Store_17,Region_2_Store_18,Region_2_Store_19,Region_2_Store_2,Region_2_Store_20,Region_2_Store_3,Region_2_Store_4,Region_2_Store_5,Region_2_Store_6,Region_2_Store_7,Region_2_Store_8,Region_2_Store_9,Region_3_Store_1,Region_3_Store_10,Region_3_Store_11,Region_3_Store_12,Region_3_Store_13,Region_3_Store_14,Region_3_Store_15,Region_3_Store_16,Region_3_Store_17,Region_3_Store_18,Region_3_Store_19,Region_3_Store_2,Region_3_Store_20,Region_3_Store_3,Region_3_Store_4,Region_3_Store_5,Region_3_Store_6,Region_3_Store_7,Region_3_Store_8,Region_3_Store_9,Region_4_Store_1,Region_4_Store_10,Region_4_Store_11,Region_4_Store_12,Region_4_Store_13,Region_4_Store_14,Region_4_Store_15,Region_4_Store_16,Region_4_Store_17,Region_4_Store_18,Region_4_Store_19,Region_4_Store_2,Region_4_Store_20,Region_4_Store_3,Region_4_Store_4,Region_4_Store_5,Region_4_Store_6,Region_4_Store_7,Region_4_Store_8,Region_4_Store_9,Region_5_Store_1,Region_5_Store_10,Region_5_Store_11,Region_5_Store_12,Region_5_Store_13,Region_5_Store_14,Region_5_Store_15,Region_5_Store_16,Region_5_Store_17,Region_5_Store_18,Region_5_Store_19,Region_5_Store_2,Region_5_Store_20,Region_5_Store_3,Region_5_Store_4,Region_5_Store_5,Region_5_Store_6,Region_5_Store_7,Region_5_Store_8,Region_5_Store_9
2018-08-11,144.16,302.36,266.71,269.12,80.82,105.27,266.03,261.77,188.85,134.81,186.88,267.04,252.68,93.15,274.79,323.32,159.18,90.67,251.95,230.85,213.59,273.75,249.49,204.7,80.8,253.25,82.68,98.14,290.12,170.11,184.43,213.01,253.29,78.35,64.34,275.19,228.81,95.01,254.53,232.43,292.42,292.51,74.5,280.29,114.63,130.73,298.47,160.47,239.94,115.35,184.18,128.95,189.32,273.02,120.91,164.34,209.52,160.39,102.99,296.02,124.08,96.61,58.27,131.81,233.65,178.11,237.91,221.8,125.78,114.48,260.51,168.1,193.54,299.42,291.81,160.31,263.12,257.81,297.39,261.21,280.98,154.56,280.49,262.62,266.05,131.47,295.61,69.02,96.38,118.21,248.79,69.83,157.45,115.46,98.52,283.14,275.64,214.98,161.77,321.21
2018-08-12,154.93,306.73,267.06,297.18,92.7,86.17,241.57,257.7,238.86,90.57,173.25,252.89,291.8,63.93,268.22,299.24,172.78,104.76,265.52,259.05,234.37,292.35,290.14,231.6,68.08,211.54,158.09,85.98,292.48,182.28,184.32,191.39,285.22,69.29,68.95,304.46,246.26,109.65,239.48,240.05,247.03,296.82,100.58,294.65,122.06,143.2,302.47,147.32,263.83,101.24,186.44,131.25,149.56,287.72,129.02,163.81,234.01,191.27,95.3,298.57,129.48,82.85,78.48,144.94,235.42,163.85,248.13,251.23,128.31,129.44,269.21,159.95,185.61,307.24,271.12,158.26,262.25,272.2,301.39,271.68,271.5,142.83,284.17,284.26,276.64,140.51,263.41,72.6,95.43,83.77,261.87,69.03,120.88,69.28,117.0,315.86,282.76,180.0,161.73,333.0
2018-08-13,125.29,309.61,267.41,344.84,76.96,88.54,274.1,260.04,257.98,52.57,168.0,281.09,288.23,109.07,304.83,278.5,162.4,65.85,296.78,234.71,233.29,297.57,280.76,136.63,87.42,245.04,136.52,87.49,273.23,192.53,182.18,229.21,288.56,61.74,73.48,349.99,241.33,115.45,273.68,238.63,252.09,302.71,85.79,289.17,103.51,113.21,297.89,161.9,288.89,131.59,147.94,121.93,115.05,269.52,56.1,163.26,239.52,172.78,102.53,325.04,137.8,103.54,69.54,117.17,234.1,179.45,251.32,203.33,133.2,138.62,271.41,176.97,220.08,266.84,271.07,161.03,244.68,246.42,301.57,236.82,264.75,148.96,291.81,271.23,280.73,152.45,231.83,81.3,97.2,111.2,239.06,83.47,157.57,123.48,131.57,284.68,287.42,185.83,156.64,246.55
2018-08-14,212.0,304.53,270.19,298.89,93.35,95.97,282.54,274.77,283.87,94.16,208.52,284.52,274.68,114.91,276.57,300.1,165.27,103.42,290.6,245.51,221.69,286.16,284.68,252.93,66.68,256.29,87.03,96.31,279.97,188.75,179.84,183.51,241.76,79.53,79.34,328.12,239.1,91.55,323.44,247.37,246.38,300.88,74.33,293.4,138.87,132.81,302.2,152.0,242.53,86.9,139.16,125.04,103.59,263.54,85.44,177.32,198.71,187.79,114.63,319.71,137.35,139.57,93.48,165.88,251.24,205.89,259.4,286.37,129.35,114.05,275.96,171.87,195.68,266.85,334.97,168.24,271.93,228.45,306.96,257.78,292.13,163.91,291.38,217.34,273.7,170.79,273.98,95.27,110.6,112.44,250.0,79.5,152.42,117.27,165.32,304.7,283.8,191.5,169.97,302.69
2018-08-15,138.23,330.25,273.33,292.45,92.55,135.77,287.71,266.56,223.18,104.95,204.71,277.83,221.23,91.26,284.21,287.01,165.17,74.72,289.1,263.46,226.4,262.06,283.57,175.38,100.83,241.59,101.86,110.56,281.16,174.58,198.36,198.26,273.59,63.49,89.71,342.93,252.04,119.43,313.33,239.24,274.92,308.12,64.62,289.24,131.44,90.27,302.26,151.37,268.66,129.22,176.27,135.97,104.95,267.68,35.8,153.38,234.0,198.26,106.26,312.66,148.05,86.59,61.27,94.38,248.52,196.98,247.46,270.95,123.64,90.7,266.94,178.24,225.47,331.04,330.28,167.59,267.73,248.2,346.94,269.82,306.95,161.54,298.33,279.32,287.58,161.28,247.7,82.44,110.36,151.81,269.97,81.25,98.17,111.8,141.15,306.94,296.6,225.94,160.12,299.57
2018-08-16,191.33,297.83,260.9,318.09,98.4,82.9,270.41,276.02,239.69,112.89,209.53,286.5,211.28,91.61,291.74,292.32,164.99,124.58,305.38,232.0,238.87,301.91,267.76,182.33,81.61,252.44,96.86,89.66,278.51,215.31,185.87,243.03,255.1,77.13,75.34,325.98,247.58,113.08,275.2,238.52,295.75,303.62,97.98,292.16,134.71,119.99,307.05,137.58,265.77,112.06,116.7,135.67,136.0,310.17,71.72,154.39,237.91,198.49,92.8,338.73,122.01,117.31,62.09,162.15,238.13,184.72,261.44,237.98,124.24,128.68,279.87,182.22,196.87,302.33,299.9,186.43,253.39,237.89,319.71,268.13,297.41,158.14,292.43,309.05,276.97,143.17,297.47,85.98,113.08,112.64,269.98,71.68,113.54,115.99,176.08,287.64,266.05,244.77,156.79,315.32
2018-08-17,162.33,294.67,262.99,311.17,91.25,95.5,271.24,263.71,267.5,50.32,170.66,290.98,259.88,61.11,258.17,277.84,161.78,91.48,264.87,266.56,243.42,291.77,276.3,222.76,100.24,240.67,81.48,94.35,274.67,178.36,185.29,206.61,255.69,60.34,75.06,321.17,245.65,92.94,285.51,237.89,290.12,308.87,40.8,298.19,127.88,71.41,305.7,142.3,251.8,90.59,143.14,125.92,139.74,312.52,40.25,142.72,232.24,191.73,89.76,288.04,123.57,118.31,41.23,138.83,240.14,172.1,258.55,278.87,126.63,96.3,276.17,173.69,200.51,298.61,271.41,190.31,231.82,227.21,299.98,220.86,291.8,141.86,288.14,241.13,267.31,139.99,251.07,68.19,88.62,123.22,249.85,70.05,122.95,122.48,142.95,244.71,288.96,244.85,142.76,322.35
2018-08-18,159.27,301.06,291.19,296.43,87.97,99.96,285.57,248.47,263.25,113.58,215.09,268.5,274.63,93.92,288.91,320.01,148.86,73.51,266.35,262.95,242.16,292.9,279.7,251.97,87.08,233.47,141.34,85.66,278.31,213.24,172.85,174.96,279.51,45.92,70.36,279.27,226.23,106.16,240.9,234.47,306.2,307.7,73.65,294.5,111.93,133.92,305.61,135.87,259.37,111.75,133.58,126.84,86.84,261.25,35.62,153.68,226.7,164.78,104.15,275.85,109.47,109.33,75.95,145.2,236.04,181.64,240.54,200.83,172.48,96.77,269.62,158.67,180.7,293.47,308.05,169.03,290.72,218.92,323.44,259.27,300.89,140.55,283.64,253.27,274.95,144.91,280.28,73.87,101.57,102.95,261.8,72.81,100.19,113.9,148.9,316.65,281.12,199.57,154.25,302.99
2018-08-19,165.07,315.1,278.23,282.04,83.62,112.56,268.24,250.38,272.51,123.62,155.3,250.94,249.0,95.71,286.72,278.92,155.73,90.59,265.21,229.67,238.57,281.1,281.18,174.34,85.75,230.71,79.61,89.39,268.43,160.8,168.18,205.8,240.79,50.07,64.18,346.87,242.77,87.49,302.4,228.65,223.65,303.1,67.62,280.87,126.92,70.15,297.24,131.22,247.3,102.99,147.18,126.52,105.87,271.81,39.93,152.58,241.35,236.33,78.29,252.18,119.91,124.88,20.48,138.68,236.66,179.67,238.26,243.51,153.83,114.91,269.15,170.9,187.99,291.34,314.13,169.96,304.32,243.54,299.68,233.97,299.78,143.41,293.57,262.66,273.95,139.36,234.22,70.53,109.63,93.24,226.67,77.02,78.51,129.11,107.25,296.05,287.25,158.42,164.51,298.49
2018-08-20,116.77,298.04,284.15,315.24,64.78,91.78,303.29,251.76,278.13,96.07,200.39,244.87,307.68,88.37,315.77,303.22,148.22,86.25,250.45,226.22,214.38,280.03,276.79,182.06,69.55,262.6,116.48,97.19,273.34,209.4,181.79,218.03,284.93,65.39,69.44,342.78,254.65,106.18,222.4,236.19,272.02,304.12,76.07,286.86,142.64,95.27,306.82,129.8,255.08,135.6,179.19,141.47,146.77,233.68,58.34,170.22,283.4,222.4,93.2,313.77,118.07,120.04,93.94,118.49,241.9,178.8,263.05,282.29,159.8,106.92,274.53,173.95,178.34,285.85,290.31,168.23,269.03,249.51,355.21,241.89,284.22,148.28,293.73,209.22,281.02,146.84,231.2,79.32,105.23,143.81,238.62,59.01,158.77,158.92,143.15,290.19,299.72,180.88,156.46,321.87
2018-08-21,186.87,305.79,290.78,298.2,90.34,85.52,310.31,274.71,278.77,64.55,159.82,278.51,228.9,112.82,280.33,291.8,162.26,86.74,287.99,250.37,252.04,292.89,280.28,241.2,87.73,243.21,102.63,84.95,276.3,268.98,182.6,169.0,246.72,81.32,72.44,303.6,243.98,135.18,294.66,233.26,278.94,284.12,90.41,285.32,120.68,91.04,314.28,146.64,250.98,122.57,106.28,121.44,110.94,278.61,73.21,167.21,232.93,222.62,125.14,337.61,102.72,118.95,92.13,136.33,241.03,172.58,257.73,228.57,181.33,106.55,277.49,170.34,174.81,277.61,318.93,175.46,303.07,219.83,363.47,273.93,303.07,148.96,289.28,220.39,275.2,103.92,257.79,77.49,98.24,104.32,253.66,59.82,141.81,215.44,133.69,303.39,308.75,200.96,155.91,340.65
2018-08-22,153.28,316.05,299.07,315.07,90.12,106.07,351.6,259.36,275.32,82.66,179.44,283.11,226.25,88.16,271.79,280.07,159.57,55.78,278.37,234.39,217.99,301.0,280.92,212.3,99.97,231.72,112.49,90.7,288.38,258.1,193.1,255.66,328.03,90.39,85.92,345.58,244.21,108.45,283.93,244.77,225.94,306.97,60.98,299.89,142.72,104.18,310.46,138.13,252.58,120.14,163.15,132.2,117.96,245.12,72.33,172.29,271.3,226.99,100.84,336.89,105.18,125.45,102.26,137.93,241.38,185.46,264.65,233.98,172.1,112.22,266.84,167.97,218.98,282.53,295.89,187.94,273.24,245.97,371.2,283.95,301.39,166.94,298.82,279.69,276.35,136.18,228.35,88.84,104.69,139.38,223.34,69.21,58.11,167.45,186.15,330.18,270.2,209.07,170.55,296.94
2018-08-23,190.56,305.47,255.28,277.04,95.8,119.37,318.81,252.52,268.4,86.65,216.21,257.82,238.39,100.98,287.07,297.43,162.91,68.06,272.11,218.53,202.7,309.16,275.87,198.17,86.36,222.01,144.36,98.7,280.53,246.12,179.81,256.32,272.47,89.42,72.64,334.29,231.21,98.37,246.45,250.54,291.08,317.2,52.15,295.91,143.31,112.41,305.66,143.49,256.54,96.98,160.93,129.81,151.85,268.33,55.36,156.72,179.72,242.91,103.21,292.63,137.38,121.86,74.28,136.52,228.19,177.6,257.65,254.77,163.77,134.49,269.92,175.78,219.21,346.24,276.63,160.14,229.28,275.84,364.14,253.07,289.91,159.59,283.9,216.62,280.3,179.42,283.09,87.76,122.87,152.73,239.19,83.52,145.97,144.51,119.68,366.55,292.01,217.79,167.74,283.39
2018-08-24,154.37,298.74,256.96,277.25,76.99,89.74,293.26,259.04,281.59,89.92,199.32,284.67,232.86,68.83,268.44,295.92,148.41,80.6,264.69,253.09,222.24,274.2,247.5,206.07,57.13,213.38,119.8,89.28,274.4,246.2,173.25,207.49,408.94,52.61,89.52,322.41,238.17,81.66,257.11,232.37,195.71,276.79,36.36,291.98,124.43,50.9,296.4,147.12,249.06,107.73,148.62,117.92,142.65,306.19,70.68,160.79,225.06,169.33,90.18,284.31,115.35,96.55,114.95,169.14,239.94,181.11,251.6,344.49,163.65,103.13,272.09,155.0,211.5,332.79,297.17,160.51,267.73,211.96,354.08,255.44,311.77,160.81,281.65,262.13,266.46,151.96,290.43,79.3,99.33,124.91,245.49,75.36,95.34,125.3,163.63,246.39,258.14,218.12,153.36,359.7
2018-08-25,146.35,302.23,258.98,288.25,79.72,77.89,269.81,251.98,194.18,81.03,173.11,259.89,263.85,83.35,287.88,295.38,151.26,47.93,275.9,249.16,237.97,304.3,264.27,256.82,93.49,211.47,118.28,87.09,266.16,243.91,180.66,196.08,364.1,63.9,61.06,311.6,226.58,96.24,228.66,228.36,250.06,277.75,62.33,284.6,118.13,91.54,292.42,129.68,225.94,91.36,152.59,126.71,127.82,233.65,90.46,177.99,175.72,163.33,96.81,251.23,125.88,108.9,83.55,149.17,235.6,168.86,257.46,273.8,158.03,108.67,263.29,155.6,212.45,308.27,251.95,166.32,248.62,262.09,362.76,258.1,280.18,162.03,288.42,251.43,280.87,150.5,270.06,64.79,69.98,94.11,255.61,88.64,107.48,165.14,159.36,307.5,307.8,219.12,153.09,342.51
2018-08-26,125.84,300.98,263.62,262.03,80.91,93.67,292.41,256.61,305.07,88.18,174.32,238.54,238.59,81.54,251.58,248.6,159.47,69.98,264.31,232.94,227.72,302.33,256.85,219.14,90.42,228.71,117.79,90.9,260.17,253.04,171.36,202.75,336.41,60.47,61.8,306.79,244.47,108.49,230.68,240.63,211.47,315.49,83.73,332.61,117.46,127.28,308.19,127.52,248.21,101.7,157.73,122.39,74.11,250.71,52.38,133.66,205.52,188.31,100.08,284.63,105.63,95.68,81.55,114.16,240.2,178.19,256.75,270.78,160.05,128.43,274.35,154.15,193.72,284.55,257.43,149.5,270.21,206.69,364.07,241.71,283.61,153.49,359.32,297.59,286.26,150.07,293.21,78.2,87.83,75.79,233.21,78.66,175.07,138.64,108.08,281.48,276.45,166.78,147.85,306.47
2018-08-27,141.89,310.08,269.34,283.34,75.22,70.0,296.95,276.11,199.7,82.91,188.47,296.18,211.37,92.28,279.93,273.06,155.0,75.45,284.12,213.94,221.44,303.39,274.43,211.58,56.35,237.84,126.32,84.98,292.48,244.8,175.96,229.52,318.67,69.77,62.69,343.83,258.02,90.83,220.64,231.56,345.66,279.86,49.87,330.38,125.83,95.19,300.57,130.44,241.56,129.81,154.62,124.33,78.21,254.65,60.71,130.34,268.7,174.41,95.18,279.79,105.93,82.97,73.48,138.59,228.45,198.21,256.96,233.96,167.71,109.07,264.08,158.66,183.12,303.84,241.66,170.66,301.86,241.4,342.94,271.84,288.71,148.57,361.0,253.85,258.34,152.13,277.46,62.36,93.01,180.63,209.6,88.0,97.49,113.48,132.01,341.98,287.97,170.63,150.79,343.03
2018-08-28,173.38,315.69,271.48,268.65,73.68,95.93,280.68,270.13,236.18,95.37,199.14,297.86,282.33,85.66,277.43,309.56,152.6,73.84,291.57,218.22,230.19,334.12,266.23,221.4,87.33,238.57,86.86,100.46,279.2,196.95,172.18,221.55,364.15,90.21,76.02,318.63,261.91,110.22,289.71,248.22,261.84,301.94,34.47,342.09,156.88,120.04,305.6,139.88,241.03,104.98,115.98,126.11,91.3,237.59,49.23,169.43,248.51,186.2,102.41,330.38,118.23,135.96,38.79,170.43,248.94,202.25,261.26,271.27,168.64,100.94,291.2,170.13,181.16,258.56,339.67,156.94,252.8,191.49,368.15,264.11,310.76,165.68,366.24,231.79,286.97,152.13,250.78,73.9,111.86,142.08,243.22,80.76,113.61,108.27,96.14,263.77,316.88,207.21,163.62,366.43
2018-08-29,133.93,309.59,279.91,264.09,92.98,118.8,312.43,262.11,261.78,78.55,212.35,240.23,210.17,90.65,307.57,282.23,164.25,104.59,280.42,240.46,234.31,261.19,286.97,217.72,99.67,230.64,98.12,99.85,306.49,204.7,188.88,216.66,358.89,77.31,72.47,325.58,236.76,100.94,302.69,235.89,292.37,296.82,53.41,329.92,121.09,50.18,324.34,141.07,262.9,84.12,138.98,134.55,98.32,306.89,54.75,149.0,230.62,170.82,93.72,309.62,128.26,99.68,68.76,129.83,250.83,187.24,255.18,238.13,135.38,113.0,290.34,187.13,158.87,318.96,278.8,176.99,276.41,252.96,352.78,233.93,313.7,148.39,375.01,266.81,272.61,171.29,266.06,88.97,86.54,134.01,260.04,65.25,174.05,107.56,170.82,306.74,322.06,199.96,175.06,279.81
2018-08-30,115.22,306.65,275.01,342.0,97.65,111.13,257.57,244.99,285.08,78.71,180.6,264.26,226.32,104.53,277.81,296.19,157.17,69.93,276.44,227.86,226.24,334.67,297.42,228.36,73.1,232.56,125.01,93.48,286.46,196.04,178.28,244.08,344.94,82.24,71.45,344.17,234.78,96.37,206.68,238.04,263.69,320.04,77.77,339.58,132.65,72.56,302.31,132.19,233.79,117.44,184.25,133.92,116.93,288.27,87.16,138.51,255.79,173.51,95.6,304.72,131.84,122.44,58.71,206.93,242.48,194.52,260.02,294.24,124.59,82.52,272.7,179.64,205.96,285.62,331.33,170.76,285.66,228.55,355.89,255.87,314.3,152.16,360.74,227.07,281.85,156.5,263.66,72.49,102.57,168.85,205.71,75.78,124.44,65.55,77.92,296.29,293.78,181.13,168.51,288.9
2018-08-31,137.2,301.64,261.97,275.75,73.55,90.53,280.6,249.46,173.84,68.48,156.54,259.07,206.69,78.02,255.28,269.84,154.7,84.14,280.56,225.92,215.75,276.7,269.09,181.67,56.44,248.18,89.69,137.36,291.27,174.48,167.87,232.89,306.45,92.54,80.72,330.81,240.76,102.99,312.95,234.22,238.68,300.68,62.62,332.36,125.95,137.1,297.23,147.27,238.46,118.39,126.33,125.76,103.45,325.24,82.88,161.37,227.26,171.0,95.32,284.82,114.59,109.27,57.81,157.42,236.2,173.24,263.31,272.41,128.38,112.07,260.63,180.47,192.54,287.4,229.37,167.43,293.77,185.89,362.57,249.46,302.35,150.43,356.69,263.8,269.73,112.34,288.28,77.79,102.94,146.12,244.77,75.04,87.88,117.16,85.66,263.05,295.48,181.21,143.23,319.08
2018-09-01,173.96,300.75,242.68,274.7,75.62,116.16,296.85,258.56,257.33,126.42,183.52,297.69,254.27,54.77,282.52,296.71,149.14,72.83,274.28,244.92,206.86,292.32,275.58,194.29,57.78,251.22,97.39,138.72,280.99,173.57,178.92,174.56,360.46,48.2,65.92,284.69,231.32,70.28,258.93,236.97,286.51,304.23,71.77,331.0,131.58,69.95,298.31,141.16,224.66,130.48,147.65,129.08,98.62,246.65,48.6,136.54,206.87,164.34,107.6,269.11,116.7,84.24,57.14,157.31,231.32,166.11,256.36,263.9,120.19,101.55,263.9,159.45,195.09,286.56,359.31,166.28,281.6,214.97,307.69,226.69,288.15,151.07,363.18,265.56,274.26,127.75,255.11,70.43,107.93,130.94,256.91,77.25,99.96,106.07,116.03,274.2,312.99,209.89,160.3,311.93
2018-09-02,196.78,298.54,256.99,287.74,89.06,120.94,277.58,240.69,282.02,116.24,173.91,266.36,254.56,114.21,293.62,300.5,163.51,78.21,296.51,241.12,219.34,289.15,264.62,196.4,74.77,263.13,115.96,128.93,274.39,187.73,171.29,224.33,329.12,61.03,64.63,297.32,234.0,92.41,268.16,244.71,255.45,295.36,77.04,325.62,118.96,78.24,287.21,124.0,234.66,117.77,133.0,126.94,96.64,226.54,64.28,173.67,172.54,170.23,82.18,271.22,109.09,86.95,75.79,145.53,226.86,184.8,234.68,277.15,131.84,90.52,275.82,145.6,200.78,280.53,279.04,175.31,229.03,271.86,314.21,263.78,302.84,160.31,347.65,236.41,268.19,130.35,223.56,73.24,109.13,111.83,280.91,61.55,94.53,73.76,99.02,285.26,250.07,200.62,152.37,306.88
2018-09-03,143.33,301.95,265.86,268.37,94.02,105.01,283.3,277.25,291.66,97.93,163.4,244.32,306.03,111.58,285.89,301.28,149.62,115.26,284.26,255.23,219.95,264.57,274.22,175.51,95.95,239.39,143.24,140.28,271.43,160.6,187.47,235.08,306.24,76.33,75.0,296.85,256.84,110.93,223.21,235.29,227.09,324.64,85.87,302.46,127.42,88.3,297.91,131.81,277.01,100.34,162.26,138.84,82.4,303.72,77.3,157.69,233.85,165.82,101.19,280.39,129.81,108.96,65.69,154.39,236.72,171.16,256.54,303.66,132.89,207.2,269.88,164.24,221.65,308.49,298.1,163.31,232.83,245.68,310.19,220.69,299.01,146.61,355.47,261.11,274.35,186.51,220.69,71.18,108.16,111.64,231.69,70.56,108.73,131.87,101.55,302.7,279.08,221.25,159.18,300.37
2018-09-04,126.87,314.19,273.13,283.52,89.46,75.08,288.74,259.91,246.2,120.51,194.12,292.1,282.25,68.71,283.09,309.53,175.39,91.6,300.27,221.03,225.48,306.8,301.12,174.59,65.91,264.35,140.03,150.6,271.82,194.08,188.05,215.66,391.28,76.78,77.76,323.57,232.86,100.02,304.35,241.0,246.21,292.34,51.65,290.61,117.31,88.54,300.84,151.97,237.24,114.03,150.65,126.38,98.29,272.36,51.65,156.32,200.09,177.87,108.43,320.2,133.76,112.79,43.24,131.46,242.03,192.53,260.97,293.22,135.06,158.12,278.34,186.15,187.95,331.72,256.82,171.75,284.52,238.02,298.73,262.9,296.33,146.4,367.02,274.02,264.77,150.51,255.94,82.1,102.59,155.37,249.76,89.42,89.71,67.19,120.33,230.64,276.99,207.55,150.32,274.1
2018-09-05,155.86,317.3,264.01,331.77,92.52,69.39,272.96,261.05,258.56,108.57,186.28,253.87,297.67,104.17,282.82,318.3,160.11,96.2,293.4,232.25,240.56,314.58,256.04,243.21,66.87,245.74,161.96,144.78,291.16,200.86,174.15,224.97,347.84,86.24,84.25,307.72,244.23,103.25,274.22,231.77,236.68,307.48,106.26,310.52,120.75,19.43,301.02,134.29,246.56,117.25,168.11,125.43,183.34,270.41,33.98,148.31,226.78,191.08,99.36,277.64,110.71,101.61,36.84,147.27,246.28,172.19,266.48,332.09,131.47,191.71,277.09,171.05,206.34,314.37,289.3,165.65,256.17,249.33,303.27,288.27,292.77,171.65,359.08,242.95,299.01,173.39,263.41,86.13,100.98,87.61,229.5,65.9,178.14,121.33,150.76,294.36,261.7,177.08,155.14,328.66
2018-09-06,165.38,293.21,268.5,299.01,91.13,118.13,318.06,251.09,246.55,90.76,192.18,269.02,263.14,80.55,295.41,274.53,160.17,71.49,260.07,247.1,220.14,302.74,266.96,221.67,77.04,264.27,118.18,89.77,280.74,193.15,182.81,198.07,280.66,67.69,82.22,306.75,242.25,98.66,297.42,238.85,259.38,316.66,66.23,296.1,124.09,116.29,312.53,134.52,265.04,115.25,160.07,134.02,130.07,320.21,74.07,160.28,221.27,159.69,104.19,313.33,120.27,80.1,80.08,143.38,247.24,183.66,264.49,276.94,125.43,182.88,277.61,172.15,182.2,292.04,271.84,171.68,238.15,258.54,313.32,236.24,293.8,164.35,288.77,238.5,267.31,142.54,222.39,77.29,111.17,141.39,261.89,81.39,94.75,120.39,148.91,322.76,311.81,187.6,177.9,289.96
2018-09-07,170.17,299.47,256.83,307.32,88.85,95.67,261.37,258.12,248.59,45.25,167.4,255.16,223.89,89.51,271.41,275.82,151.93,93.89,267.58,237.66,216.25,259.31,274.82,246.0,89.18,245.71,112.98,100.66,279.35,199.0,180.32,169.8,250.97,69.74,73.9,305.02,242.98,119.81,295.29,241.48,249.55,315.17,74.77,296.13,100.34,103.03,293.5,136.49,247.45,56.52,140.71,124.7,105.87,280.46,74.05,130.02,209.68,170.91,102.86,357.95,101.22,112.69,42.5,171.56,233.64,167.41,254.28,264.74,119.22,161.55,272.78,165.7,151.34,259.68,259.42,166.76,289.02,266.97,318.05,252.22,285.41,176.77,276.09,216.94,269.16,147.96,285.29,65.37,66.23,63.66,275.48,71.12,106.41,104.63,132.25,335.08,265.03,184.65,161.59,325.9
2018-09-08,203.69,291.76,265.49,316.44,64.62,114.82,290.42,238.87,227.17,72.78,187.86,256.23,251.55,87.25,279.64,298.19,148.92,90.3,272.77,252.23,218.9,261.43,267.69,208.8,104.21,233.85,88.2,85.25,278.25,191.46,161.32,248.93,260.89,56.37,75.92,313.19,225.14,97.85,295.68,245.83,248.78,289.27,59.72,295.32,112.92,112.0,291.44,128.93,236.69,89.15,102.35,115.95,58.83,297.56,68.06,114.66,225.85,164.57,107.14,287.03,117.61,52.03,19.1,181.45,232.11,167.54,237.99,270.96,116.87,114.93,265.01,172.48,181.84,284.07,275.02,150.74,246.62,218.71,296.16,246.7,294.25,135.52,283.05,266.86,276.51,140.17,246.25,73.65,82.41,76.09,251.32,84.74,93.53,172.31,130.39,302.13,246.78,200.5,147.37,301.25
2018-09-09,160.16,295.31,255.65,289.67,101.44,68.66,293.58,272.62,232.17,71.91,158.21,284.81,265.24,78.91,301.68,302.51,148.95,89.35,288.06,235.27,252.99,273.51,265.25,204.61,77.16,200.97,123.49,93.16,275.02,204.54,170.62,164.19,239.72,77.27,60.56,302.69,244.33,77.89,241.7,230.5,268.72,266.99,72.49,291.95,124.02,97.31,296.37,154.37,229.92,109.59,129.61,118.83,74.53,257.21,44.73,128.56,266.91,164.46,106.75,303.27,105.66,103.72,59.89,182.74,231.9,182.93,247.62,286.27,125.96,102.14,276.96,174.77,218.39,282.03,234.39,174.21,298.42,241.73,304.83,247.96,286.97,150.66,271.45,222.43,285.78,130.77,277.11,68.41,87.14,108.15,248.99,71.52,125.54,173.14,120.85,309.85,288.35,172.82,147.8,305.93
2018-09-10,197.32,304.18,262.07,284.73,85.51,91.07,264.93,267.99,274.49,56.33,170.23,299.44,272.17,73.16,265.41,279.33,159.71,60.51,308.55,261.97,206.17,317.89,256.33,194.16,68.18,235.27,147.14,85.99,271.47,195.38,172.8,248.07,271.86,69.87,69.95,328.76,238.53,86.83,257.74,240.69,334.15,292.38,52.6,302.77,136.89,77.03,295.58,144.08,252.6,124.99,126.88,132.45,105.92,258.31,89.34,170.8,226.48,193.99,79.95,301.05,105.21,119.74,74.56,144.07,246.56,189.16,246.15,229.31,124.04,104.84,274.89,153.63,186.29,308.03,347.32,173.8,249.6,242.6,314.24,289.9,299.96,140.81,277.15,233.67,286.87,127.61,232.96,78.53,97.91,152.64,280.01,70.87,125.66,80.73,147.42,259.61,267.28,215.16,150.46,320.8
